ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME
10351;20;100;2;3374.6;12/03/2004;Shipped   ;4;12;2004;Vintage Cars    ;105;S18_3856 ;Stylish Desk Decors, Co.          ;(171) 555-0297   ;35 King George                            ;           ;London        ;             ;WX3 6FW  ;UK           ;EMEA ;Brown      ;Ann       
10373;50;60.5;6;3024.5;01/31/2005;Shipped   ;1;1;2005;Vintage Cars    ;105;S18_3856 ;Oulu Toy Supplies, Inc.           ;981-443655       ;Torikatu 38                               ;           ;Oulu          ;             ;90110    ;Finland      ;EMEA ;Koskitalo  ;Pirkko    
10386;22;57.5;6;1266.1;03/01/2005;Resolved  ;1;3;2005;Vintage Cars    ;105;S18_3856 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10398;45;100;17;4811.9;03/30/2005;Shipped   ;1;3;2005;Vintage Cars    ;105;S18_3856 ;Reims Collectables                ;26.47.1555       ;59 rue de l'Abbaye                        ;           ;Reims         ;             ;51100    ;France       ;EMEA ;Henriot    ;Paul      
10400;58;100;6;7307.4;04/01/2005;Shipped   ;2;4;2005;Vintage Cars    ;105;S18_3856 ;The Sharp Gifts Warehouse         ;4085553659       ;3086 Ingle Ln.                            ;           ;San Jose      ;CA           ;94217    ;USA          ;NA   ;Frick      ;Sue       
10415;51;100;5;6209.2;05/09/2005;Disputed  ;2;5;2005;Vintage Cars    ;105;S18_3856 ;Australian Collectables, Ltd      ;61-9-3844-6555   ;7 Allen Street                            ;           ;Glen Waverly  ;Victoria     ;3150     ;Australia    ;APAC ;Connery    ;Sean      
10104;38;100;3;5348.5;01/31/2003;Shipped   ;1;1;2003;Classic Cars    ;143;S18_4027 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10117;22;100;12;2780.6;04/16/2003;Shipped   ;2;4;2003;Classic Cars    ;143;S18_4027 ;Dragon Souveniers, Ltd.           ;+65 221 7555     ;Bronz Sok., Bronz Apt. 3/6 Tesvikiye      ;           ;Singapore     ;             ;079903   ;Singapore    ;Japan;Natividad  ;Eric      
10127;25;100;5;3447;06/03/2003;Shipped   ;2;6;2003;Classic Cars    ;143;S18_4027 ;Muscle Machine Inc                ;2125557413       ;4092 Furth Circle                         ;Suite 400  ;NYC           ;NY           ;10022    ;USA          ;NA   ;Young      ;Jeff      
10142;24;100;15;3791.5;08/08/2003;Shipped   ;3;8;2003;Classic Cars    ;143;S18_4027 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10152;35;100;1;4524.1;09/25/2003;Shipped   ;3;9;2003;Classic Cars    ;143;S18_4027 ;Australian Gift Network, Co       ;61-7-3844-6555   ;31 Duncan St. West End                    ;           ;South Brisbane;Queensland   ;4101     ;Australia    ;APAC ;Calaghan   ;Tony      
10165;28;100;6;3337.6;10/22/2003;Shipped   ;4;10;2003;Classic Cars    ;143;S18_4027 ;Dragon Souveniers, Ltd.           ;+65 221 7555     ;Bronz Sok., Bronz Apt. 3/6 Tesvikiye      ;           ;Singapore     ;             ;079903   ;Singapore    ;Japan;Natividad  ;Eric      
10176;36;100;5;5532.1;11/06/2003;Shipped   ;4;11;2003;Classic Cars    ;143;S18_4027 ;L'ordine Souveniers               ;0522-556555      ;Strada Provinciale 124                    ;           ;Reggio Emilia ;             ;42100    ;Italy        ;EMEA ;Moroni     ;Maurizio  
10185;39;100;16;5096.9;11/14/2003;Shipped   ;4;11;2003;Classic Cars    ;143;S18_4027 ;Mini Creations Ltd.               ;5085559555       ;4575 Hillside Dr.                         ;           ;New Bedford   ;MA           ;50553    ;USA          ;NA   ;Tam        ;Wing C    
10196;27;100;8;4537.1;11/26/2003;Shipped   ;4;11;2003;Classic Cars    ;143;S18_4027 ;Super Scale Inc.                  ;2035559545       ;567 North Pendale Street                  ;           ;New Haven     ;CT           ;97823    ;USA          ;NA   ;Murphy     ;Leslie    
10207;40;100;1;6146.8;12/09/2003;Shipped   ;4;12;2003;Classic Cars    ;143;S18_4027 ;Diecast Collectables              ;6175552555       ;6251 Ingle Ln.                            ;           ;Boston        ;MA           ;51003    ;USA          ;NA   ;Franco     ;Valarie   
10220;50;100;5;8258;02/12/2004;Shipped   ;1;2;2004;Classic Cars    ;143;S18_4027 ;Clover Collections, Co.           ;+353 1862 1555   ;25 Maiden Lane                            ;Floor No. 4;Dublin        ;             ;2        ;Ireland      ;EMEA ;Cassidy    ;Dean      
10230;42;100;3;7238.3;03/15/2004;Shipped   ;1;3;2004;Classic Cars    ;143;S18_4027 ;Blauer See Auto, Co.              ;+49 69 66 90 2555;Lyonerstr. 34                             ;           ;Frankfurt     ;             ;60528    ;Germany      ;EMEA ;Keitel     ;Roland    
10247;48;100;5;6756;05/05/2004;Shipped   ;2;5;2004;Classic Cars    ;143;S18_4027 ;Suominen Souveniers               ;+358 9 8045 555  ;Software Engineering Center, SEC Oy       ;           ;Espoo         ;             ;FIN-02271;Finland      ;EMEA ;Suominen   ;Kalle     
10272;25;100;5;3734;07/20/2004;Shipped   ;3;7;2004;Classic Cars    ;143;S18_4027 ;Diecast Classics Inc.             ;2155551555       ;7586 Pompton St.                          ;           ;Allentown     ;PA           ;70267    ;USA          ;NA   ;Yu         ;Kyung     
10282;31;100;8;4674.8;08/20/2004;Shipped   ;3;8;2004;Classic Cars    ;143;S18_4027 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10292;44;100;2;7140.8;09/08/2004;Shipped   ;3;9;2004;Classic Cars    ;143;S18_4027 ;Land of Toys Inc.                 ;2125557818       ;897 Long Airport Avenue                   ;           ;NYC           ;NY           ;10022    ;USA          ;NA   ;Yu         ;Kwai      
10306;23;100;16;3600.7;10/14/2004;Shipped   ;4;10;2004;Classic Cars    ;143;S18_4027 ;AV Stores, Co.                    ;(171) 555-1555   ;Fauntleroy Circus                         ;           ;Manchester    ;             ;EC2 5NT  ;UK           ;EMEA ;Ashworth   ;Victoria  
10314;29;100;8;4206.7;10/22/2004;Shipped   ;4;10;2004;Classic Cars    ;143;S18_4027 ;Heintze Collectables              ;86 21 3555       ;Smagsloget 45                             ;           ;?rhus         ;             ;8200     ;Denmark      ;EMEA ;Ibsen      ;Palle     
10324;49;100;13;5379.7;11/05/2004;Shipped   ;4;11;2004;Classic Cars    ;143;S18_4027 ;Vitachrome Inc.                   ;2125551500       ;2678 Kingston Rd.                         ;Suite 101  ;NYC           ;NY           ;10022    ;USA          ;NA   ;Frick      ;Michael   
10337;36;100;3;5679.4;11/21/2004;Shipped   ;4;11;2004;Classic Cars    ;143;S18_4027 ;Classic Legends Inc.              ;2125558493       ;5905 Pompton St.                          ;Suite 750  ;NYC           ;NY           ;10022    ;USA          ;NA   ;Hernandez  ;Maria     
10349;34;100;5;4394.8;12/01/2004;Shipped   ;4;12;2004;Classic Cars    ;143;S18_4027 ;Muscle Machine Inc                ;2125557413       ;4092 Furth Circle                         ;Suite 400  ;NYC           ;NY           ;10022    ;USA          ;NA   ;Young      ;Jeff      
10358;25;100;13;2528.2;12/10/2004;Shipped   ;4;12;2004;Classic Cars    ;143;S18_4027 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10372;48;100;6;7031.5;01/26/2005;Shipped   ;1;1;2005;Classic Cars    ;143;S18_4027 ;Tokyo Collectables, Ltd           ;+81 3 3584 0555  ;2-2-8 Roppongi                            ;           ;Minato-ku     ;Tokyo        ;106-0032 ;Japan        ;Japan;Shimamura  ;Akiko     
10383;38;100;1;5340.9;02/22/2005;Shipped   ;1;2;2005;Classic Cars    ;143;S18_4027 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10394;37;100;1;6376.6;03/15/2005;Shipped   ;1;3;2005;Classic Cars    ;143;S18_4027 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10413;49;100;5;6896.8;05/05/2005;Shipped   ;2;5;2005;Classic Cars    ;143;S18_4027 ;Gift Depot Inc.                   ;2035552570       ;25593 South Bay Ln.                       ;           ;Bridgewater   ;CT           ;97562    ;USA          ;NA   ;King       ;Julie     
10100;22;86.5;4;1903.2;01/06/2003;Shipped   ;1;1;2003;Vintage Cars    ;92;S18_4409 ;Online Diecast Creations Co.      ;6035558647       ;2304 Long Airport Avenue                  ;           ;Nashua        ;NH           ;62005    ;USA          ;NA   ;Young      ;Valarie   
10110;28;89.3;8;2499.6;03/18/2003;Shipped   ;1;3;2003;Vintage Cars    ;92;S18_4409 ;AV Stores, Co.                    ;(171) 555-1555   ;Fauntleroy Circus                         ;           ;Manchester    ;             ;EC2 5NT  ;UK           ;EMEA ;Ashworth   ;Victoria  
10124;36;85.6;7;3081.2;05/21/2003;Shipped   ;2;5;2003;Vintage Cars    ;92;S18_4409 ;Signal Gift Stores                ;7025551838       ;8489 Strong St.                           ;           ;Las Vegas     ;NV           ;83030    ;USA          ;NA   ;King       ;Sue       
10148;34;100;1;3598.2;09/11/2003;Shipped   ;3;9;2003;Vintage Cars    ;92;S18_4409 ;Anna's Decorations, Ltd           ;02 9936 8555     ;201 Miller Street                         ;Level 15   ;North Sydney  ;NSW          ;2060     ;Australia    ;APAC ;O'Hara     ;Anna      
10162;39;100;10;3912.1;10/18/2003;Shipped   ;4;10;2003;Vintage Cars    ;92;S18_4409 ;Corporate Gift Ideas Co.          ;6505551386       ;7734 Strong St.                           ;           ;San Francisco ;CA           ;         ;USA          ;NA   ;Brown      ;Julie     
10173;21;75.5;14;1584.7;11/05/2003;Shipped   ;4;11;2003;Vintage Cars    ;92;S18_4409 ;Rovelli Gifts                     ;035-640555       ;Via Ludovico il Moro 22                   ;           ;Bergamo       ;             ;24100    ;Italy        ;EMEA ;Rovelli    ;Giovanni  
10182;36;100;11;3942.7;11/12/2003;Shipped   ;4;11;2003;Vintage Cars    ;92;S18_4409 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10193;24;97.5;15;2341.2;11/21/2003;Shipped   ;4;11;2003;Vintage Cars    ;92;S18_4409 ;Australian Collectables, Ltd      ;61-9-3844-6555   ;7 Allen Street                            ;           ;Glen Waverly  ;Victoria     ;3150     ;Australia    ;APAC ;Connery    ;Sean      
10204;29;85.6;5;2482.1;12/02/2003;Shipped   ;4;12;2003;Vintage Cars    ;92;S18_4409 ;Muscle Machine Inc                ;2125557413       ;4092 Furth Circle                         ;Suite 400  ;NYC           ;NY           ;10022    ;USA          ;NA   ;Young      ;Jeff      
10213;38;94.8;1;3602;01/22/2004;Shipped   ;1;1;2004;Vintage Cars    ;92;S18_4409 ;Double Decker Gift Stores, Ltd    ;(171) 555-7555   ;120 Hanover Sq.                           ;           ;London        ;             ;WA1 1DP  ;UK           ;EMEA ;Hardy      ;Thomas    
10227;34;100;11;3566.9;03/02/2004;Shipped   ;1;3;2004;Vintage Cars    ;92;S18_4409 ;Saveley & Henriot, Co.            ;78.32.5555       ;2, rue du Commerce                        ;           ;Lyon          ;             ;69004    ;France       ;EMEA ;Saveley    ;Mary      
10241;42;90.2;3;3788;04/13/2004;Shipped   ;2;4;2004;Vintage Cars    ;92;S18_4409 ;Mini Caravy                       ;88.60.1555       ;24, place Kl‚ber                          ;           ;Strasbourg    ;             ;67000    ;France       ;EMEA ;Citeaux    ;Fr‚d‚rique
10280;35;100;17;3704.1;08/17/2004;Shipped   ;3;8;2004;Vintage Cars    ;92;S18_4409 ;Amica Models & Co.                ;011-4988555      ;Via Monte Bianco 34                       ;           ;Torino        ;             ;10100    ;Italy        ;EMEA ;Accorti    ;Paolo     
10288;35;81;6;2834.7;09/01/2004;Shipped   ;3;9;2004;Vintage Cars    ;92;S18_4409 ;Handji Gifts& Co                  ;+65 224 1555     ;Village Close - 106 Linden Road Sandown   ;2nd Floor  ;Singapore     ;             ;069045   ;Singapore    ;APAC ;Victorino  ;Wendy     
10302;38;89.3;2;3392.3;10/06/2003;Shipped   ;4;10;2003;Vintage Cars    ;92;S18_4409 ;UK Collectables, Ltd.             ;(171) 555-2282   ;Berkeley Gardens 12  Brewery              ;           ;Liverpool     ;             ;WX1 6LT  ;UK           ;EMEA ;Devon      ;Elizabeth 
10311;41;81.9;1;3358.3;10/16/2004;Shipped   ;4;10;2004;Vintage Cars    ;92;S18_4409 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10332;50;100;2;7310;11/17/2004;Shipped   ;4;11;2004;Vintage Cars    ;92;S18_4409 ;AV Stores, Co.                    ;(171) 555-1555   ;Fauntleroy Circus                         ;           ;Manchester    ;             ;EC2 5NT  ;UK           ;EMEA ;Ashworth   ;Victoria  
10344;21;100;4;2203.1;11/25/2004;Shipped   ;4;11;2004;Vintage Cars    ;92;S18_4409 ;Marseille Mini Autos              ;91.24.4555       ;12, rue des Bouchers                      ;           ;Marseille     ;             ;13008    ;France       ;EMEA ;Lebihan    ;Laurence  
10367;43;62.7;8;2697;01/12/2005;Resolved  ;1;1;2005;Vintage Cars    ;92;S18_4409 ;Toys4GrownUps.com                 ;6265557265       ;78934 Hillside Dr.                        ;           ;Pasadena      ;CA           ;90003    ;USA          ;NA   ;Young      ;Julie     
10380;32;100;1;3376.6;02/16/2005;Shipped   ;1;2;2005;Vintage Cars    ;92;S18_4409 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10407;6;90.2;3;541.1;04/22/2005;On Hold   ;2;4;2005;Vintage Cars    ;92;S18_4409 ;The Sharp Gifts Warehouse         ;4085553659       ;3086 Ingle Ln.                            ;           ;San Jose      ;CA           ;94217    ;USA          ;NA   ;Frick      ;Sue       
10420;66;93;6;6134.7;05/29/2005;In Process;2;5;2005;Vintage Cars    ;92;S18_4409 ;Souveniers And Things Co.         ;+61 2 9495 8555  ;Monitor Money Building, 815 Pacific Hwy   ;Level 6    ;Chatswood     ;NSW          ;2067     ;Australia    ;APAC ;Huxley     ;Adrian    
10105;41;82.5;10;3382.5;02/11/2003;Shipped   ;1;2;2003;Vintage Cars    ;87;S18_4522 ;Danish Wholesale Imports          ;31 12 3555       ;Vinb‘ltet 34                              ;           ;Kobenhavn     ;             ;1734     ;Denmark      ;EMEA ;Petersen   ;Jytte     
10117;23;97.4;4;2240.7;04/16/2003;Shipped   ;2;4;2003;Vintage Cars    ;87;S18_4522 ;Dragon Souveniers, Ltd.           ;+65 221 7555     ;Bronz Sok., Bronz Apt. 3/6 Tesvikiye      ;           ;Singapore     ;             ;079903   ;Singapore    ;Japan;Natividad  ;Eric      
10128;43;92.2;1;3962.9;06/06/2003;Shipped   ;2;6;2003;Vintage Cars    ;87;S18_4522 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10142;24;70.2;7;1685.3;08/08/2003;Shipped   ;3;8;2003;Vintage Cars    ;87;S18_4522 ;Mini Gifts Distributors Ltd.      ;4155551450       ;5677 Strong St.                           ;           ;San Rafael    ;CA           ;97562    ;USA          ;NA   ;Nelson     ;Valarie   
10153;22;83.4;6;1834.4;09/28/2003;Shipped   ;3;9;2003;Vintage Cars    ;87;S18_4522 ;Euro+ Shopping Channel            ;(91) 555 94 44   ;C/ Moralzarzal, 86                        ;           ;Madrid        ;             ;28034    ;Spain        ;EMEA ;Freyre     ;Diego     
10166;26;73.7;1;1917;10/21/2003;Shipped   ;4;10;2003;Vintage Cars    ;87;S18_4522 ;FunGiftIdeas.com                  ;5085552555       ;1785 First Street                         ;           ;New Bedford   ;MA           ;50553    ;USA          ;NA   ;Benitez    ;Violeta   
10177;35;74.6;8;2611;11/07/2003;Shipped   ;4;11;2003;Vintage Cars    ;87;S18_4522 ;CAF Imports                       ;+34 913 728 555  ;Merchants House, 27-30 Merchant's Quay    ;           ;Madrid        ;             ;28023    ;Spain        ;EMEA ;Fernandez  ;Jesus     
10185;47;77.2;8;3630.3;11/14/2003;Shipped   ;4;11;2003;Vintage Cars    ;87;S18_4522 ;Mini Creations Ltd.               ;5085559555       ;4575 Hillside Dr.                         ;           ;New Bedford   ;MA           ;50553    ;USA          ;NA   ;Tam        ;Wing C    
10197;50;100;14;5090.5;11/26/2003;Shipped   ;4;11;2003;Vintage Cars    ;87;S18_4522 ;Enaco Distributors                ;(93) 203 4555    ;Rambla de Catalu¤a, 23                    ;           ;Barcelona     ;             ;08022    ;Spain        ;EMEA ;Saavedra   ;Eduardo   
10208;45;87.8;8;3949.7;01/02/2004;Shipped   ;1;1;2004;Vintage Cars    ;87;S18_4522 ;Saveley & Henriot, Co.            ;78.32.5555       ;2, rue du Commerce                        ;           ;Lyon          ;             ;69004    ;France       ;EMEA ;Saveley    ;Mary      
10221;39;89.5;2;3491.7;02/18/2004;Shipped   ;1;2;2004;Vintage Cars    ;87;S18_4522 ;Petit Auto                        ;(02) 5554 67     ;Rue Joseph-Bens 532                       ;           ;Bruxelles     ;             ;B-1180   ;Belgium      ;EMEA ;Dewey      ;Catherine 
